Customer ID,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,rfm_score,customer_title,Segment Title,Segment Rank
409,13,4,3610.11,4,1,1,411,Gold,Recent Customers,4
410,6,7,5472.9,4,3,2,432,Platinum,Becoming Loyal,3
411,187,5,5130.24,1,2,2,122,Bronze,Evasive Customers,10
412,27,3,3041.12,3,1,1,311,Silver,Late Bloomer,6
413,167,5,5306.63,1,2,2,122,Bronze,Evasive Customers,10
414,47,6,4770.45,2,2,2,222,Silver,High Risk Customers,8
415,248,2,3670.0,1,1,1,111,Bronze,Lost Customers,11
416,88,5,4670.05,1,2,2,122,Bronze,Evasive Customers,10
417,70,7,8689.25,2,3,4,234,Silver,Losing Customers,7
418,28,6,6298.139999999999,3,2,3,323,Gold,Potential Customers,5
419,14,7,7917.43,4,3,3,433,Platinum,Very Loyal Customers,2
420,59,10,11080.54,2,4,4,244,Silver,Losing Customers,7
421,56,6,7222.93,2,2,3,223,Silver,High Risk Customers,8
422,133,4,5465.0,1,1,2,112,Bronze,Evasive Customers,10
423,141,5,5058.62,1,2,2,122,Bronze,Evasive Customers,10
424,74,7,9036.62,2,3,4,234,Silver,Losing Customers,7
425,25,7,10925.23,3,3,4,334,Gold,Potential Customers,5
426,59,9,10506.86,2,4,4,244,Silver,Losing Customers,7
427,109,4,4678.55,1,1,2,112,Bronze,Evasive Customers,10
428,51,8,9009.45,2,4,4,244,Silver,Losing Customers,7
429,18,8,8631.57,3,4,4,344,Gold,Recent Customers,4
430,65,6,7494.51,2,2,3,223,Silver,High Risk Customers,8
431,138,1,1289.85,1,1,1,111,Bronze,Lost Customers,11
432,21,8,9237.06,3,4,4,344,Gold,Recent Customers,4
433,15,9,10236.83,4,4,4,444,Platinum,Platinum Customers,1
434,297,2,1945.46,1,1,1,111,Bronze,Lost Customers,11
435,102,4,5669.1,1,1,2,112,Bronze,Evasive Customers,10
436,50,3,3374.59,2,1,1,211,Bronze,Almost lost Customers,9
437,48,6,5595.76,2,2,2,222,Silver,High Risk Customers,8
438,51,8,12777.29,2,4,4,244,Silver,Losing Customers,7
439,99,6,6584.91,1,2,3,123,Bronze,Evasive Customers,10
440,11,8,7773.05,4,4,3,443,Platinum,Very Loyal Customers,2
441,62,3,2910.7200000000003,2,1,1,211,Bronze,Almost lost Customers,9
442,13,7,5714.68,4,3,2,432,Platinum,Becoming Loyal,3
443,205,6,6781.389999999999,1,2,3,123,Bronze,Evasive Customers,10
444,45,7,7147.11,2,3,3,233,Silver,Losing Customers,7
445,24,11,14593.220000000001,3,4,4,344,Gold,Recent Customers,4
446,52,8,10683.11,2,4,4,244,Silver,Losing Customers,7
447,0,6,6502.92,4,2,3,423,Platinum,Becoming Loyal,3
448,188,4,4424.38,1,1,2,112,Bronze,Evasive Customers,10
449,133,6,6240.950000000001,1,2,3,123,Bronze,Evasive Customers,10
450,82,4,5369.55,2,1,2,212,Silver,High Risk Customers,8
451,66,6,5925.52,2,2,2,222,Silver,High Risk Customers,8
452,24,5,3872.4300000000003,3,2,1,321,Gold,Late Bloomer,6
453,41,8,6220.21,3,4,3,343,Gold,Potential Customers,5
454,49,7,9662.82,2,3,4,234,Silver,Losing Customers,7
455,67,3,4076.17,2,1,1,211,Bronze,Almost lost Customers,9
456,88,5,6261.639999999999,1,2,3,123,Bronze,Evasive Customers,10
457,115,5,6553.5199999999995,1,2,3,123,Bronze,Evasive Customers,10
458,26,5,3615.63,3,2,1,321,Gold,Late Bloomer,6
459,38,5,6449.13,3,2,3,323,Gold,Potential Customers,5
460,17,4,5012.97,4,1,2,412,Platinum,Recent Customers,4
461,20,8,10366.86,3,4,4,344,Gold,Recent Customers,4
462,142,6,7830.79,1,2,3,123,Bronze,Evasive Customers,10
463,59,7,7679.47,2,3,3,233,Silver,Losing Customers,7
464,9,6,8289.86,4,2,4,424,Platinum,Becoming Loyal,3
465,4,6,4766.91,4,2,2,422,Platinum,Becoming Loyal,3
466,40,7,6597.52,3,3,3,333,Gold,Potential Customers,5
467,169,6,7065.389999999999,1,2,3,123,Bronze,Evasive Customers,10
468,94,6,7264.86,1,2,3,123,Bronze,Evasive Customers,10
469,101,10,7566.66,1,4,3,143,Bronze,Almost lost Customers,9
470,9,7,7158.48,4,3,3,433,Platinum,Very Loyal Customers,2
471,48,6,6243.62,2,2,3,223,Silver,High Risk Customers,8
472,49,5,5989.66,2,2,2,222,Silver,High Risk Customers,8
473,115,9,12033.62,1,4,4,144,Bronze,Almost lost Customers,9
474,97,2,2107.8199999999997,1,1,1,111,Bronze,Lost Customers,11
475,24,7,5131.25,3,3,2,332,Gold,Potential Customers,5
476,9,4,4416.9,4,1,2,412,Platinum,Recent Customers,4
477,35,5,5899.43,3,2,2,322,Gold,Late Bloomer,6
478,3,9,8880.93,4,4,4,444,Platinum,Platinum Customers,1
479,76,9,8781.24,2,4,4,244,Silver,Losing Customers,7
480,17,2,3179.31,4,1,1,411,Gold,Recent Customers,4
481,14,2,2156.44,4,1,1,411,Gold,Recent Customers,4
482,75,10,11870.130000000001,2,4,4,244,Silver,Losing Customers,7
483,40,7,8372.11,3,3,4,334,Gold,Potential Customers,5
484,19,5,5694.35,3,2,2,322,Gold,Late Bloomer,6
485,14,6,5662.3099999999995,4,2,2,422,Platinum,Becoming Loyal,3
486,91,5,7323.58,1,2,3,123,Bronze,Evasive Customers,10
487,139,2,1875.15,1,1,1,111,Bronze,Lost Customers,11
488,27,7,4859.099999999999,3,3,2,332,Gold,Potential Customers,5
489,124,5,5450.6900000000005,1,2,2,122,Bronze,Evasive Customers,10
490,53,9,9886.75,2,4,4,244,Silver,Losing Customers,7
491,68,7,6140.67,2,3,3,233,Silver,Losing Customers,7
492,89,4,5248.15,1,1,2,112,Bronze,Evasive Customers,10
493,75,3,607.78,2,1,1,211,Bronze,Almost lost Customers,9
494,133,3,2524.5299999999997,1,1,1,111,Bronze,Lost Customers,11
495,128,6,6120.139999999999,1,2,3,123,Bronze,Evasive Customers,10
496,45,4,3612.19,2,1,1,211,Bronze,Almost lost Customers,9
497,59,4,2772.15,2,1,1,211,Bronze,Almost lost Customers,9
498,7,7,9834.95,4,3,4,434,Platinum,Very Loyal Customers,2
499,55,11,8960.43,2,4,4,244,Silver,Losing Customers,7
500,24,8,9381.92,3,4,4,344,Gold,Recent Customers,4
501,128,4,3118.51,1,1,1,111,Bronze,Lost Customers,11
502,131,5,4852.31,1,2,2,122,Bronze,Evasive Customers,10
503,83,3,2643.58,2,1,1,211,Bronze,Almost lost Customers,9
504,136,8,7145.67,1,4,3,143,Bronze,Almost lost Customers,9
505,14,5,6456.41,4,2,3,423,Platinum,Becoming Loyal,3
506,56,10,14208.25,2,4,4,244,Silver,Losing Customers,7
507,36,7,7567.66,3,3,3,333,Gold,Potential Customers,5
508,155,6,7648.2,1,2,3,123,Bronze,Evasive Customers,10
509,89,6,6017.45,1,2,3,123,Bronze,Evasive Customers,10
510,59,2,3333.38,2,1,1,211,Bronze,Almost lost Customers,9
511,11,5,4598.69,4,2,2,422,Platinum,Becoming Loyal,3
512,95,4,4233.95,1,1,2,112,Bronze,Evasive Customers,10
513,14,5,5958.04,4,2,2,422,Platinum,Becoming Loyal,3
514,123,5,7401.06,1,2,3,123,Bronze,Evasive Customers,10
515,14,9,12264.8,4,4,4,444,Platinum,Platinum Customers,1
516,19,10,9021.7,3,4,4,344,Gold,Recent Customers,4
517,10,6,5083.11,4,2,2,422,Platinum,Becoming Loyal,3
518,261,3,3288.99,1,1,1,111,Bronze,Lost Customers,11
519,55,4,4470.85,2,1,2,212,Silver,High Risk Customers,8
520,16,5,2566.04,4,2,1,421,Platinum,Becoming Loyal,3
521,154,2,1849.5700000000002,1,1,1,111,Bronze,Lost Customers,11
522,41,4,3520.19,3,1,1,311,Silver,Late Bloomer,6
523,18,6,6485.21,3,2,3,323,Gold,Potential Customers,5
524,138,7,6400.86,1,3,3,133,Bronze,Almost lost Customers,9
525,119,8,10372.68,1,4,4,144,Bronze,Almost lost Customers,9
526,154,3,2674.66,1,1,1,111,Bronze,Lost Customers,11
527,43,2,2476.84,3,1,1,311,Silver,Late Bloomer,6
528,134,7,7737.110000000001,1,3,3,133,Bronze,Almost lost Customers,9
529,12,6,6036.22,4,2,3,423,Platinum,Becoming Loyal,3
530,162,3,2816.79,1,1,1,111,Bronze,Lost Customers,11
531,61,5,4164.33,2,2,2,222,Silver,High Risk Customers,8
532,28,6,7503.2699999999995,3,2,3,323,Gold,Potential Customers,5
533,2,6,8210.1,4,2,4,424,Platinum,Becoming Loyal,3
534,6,8,8223.81,4,4,4,444,Platinum,Platinum Customers,1
535,73,2,1679.29,2,1,1,211,Bronze,Almost lost Customers,9
536,32,4,4912.82,3,1,2,312,Gold,Late Bloomer,6
537,49,3,2906.29,2,1,1,211,Bronze,Almost lost Customers,9
538,4,7,8944.21,4,3,4,434,Platinum,Very Loyal Customers,2
539,36,8,7188.39,3,4,3,343,Gold,Potential Customers,5
540,79,6,4419.63,2,2,2,222,Silver,High Risk Customers,8
541,137,5,6244.03,1,2,3,123,Bronze,Evasive Customers,10
542,38,6,6399.45,3,2,3,323,Gold,Potential Customers,5
543,0,5,4605.8,4,2,2,422,Platinum,Becoming Loyal,3
544,173,4,4228.66,1,1,2,112,Bronze,Evasive Customers,10
545,6,6,8697.36,4,2,4,424,Platinum,Becoming Loyal,3
546,37,5,7164.9,3,2,3,323,Gold,Potential Customers,5
547,74,6,5913.53,2,2,2,222,Silver,High Risk Customers,8
548,10,7,7497.25,4,3,3,433,Platinum,Very Loyal Customers,2
549,40,8,7971.78,3,4,3,343,Gold,Potential Customers,5
550,14,5,4546.57,4,2,2,422,Platinum,Becoming Loyal,3
551,152,4,3722.38,1,1,1,111,Bronze,Lost Customers,11
552,159,4,2960.2700000000004,1,1,1,111,Bronze,Lost Customers,11
553,19,6,6913.18,3,2,3,323,Gold,Potential Customers,5
554,38,3,2306.3799999999997,3,1,1,311,Silver,Late Bloomer,6
555,165,4,5261.73,1,1,2,112,Bronze,Evasive Customers,10
556,9,5,6960.33,4,2,3,423,Platinum,Becoming Loyal,3
557,181,2,1834.45,1,1,1,111,Bronze,Lost Customers,11
558,35,7,6984.320000000001,3,3,3,333,Gold,Potential Customers,5
559,6,4,4129.68,4,1,1,411,Gold,Recent Customers,4
560,41,6,7033.26,3,2,3,323,Gold,Potential Customers,5
561,28,6,5776.22,3,2,2,322,Gold,Late Bloomer,6
562,36,5,3686.94,3,2,1,321,Gold,Late Bloomer,6
563,33,7,5492.75,3,3,2,332,Gold,Potential Customers,5
564,11,6,7415.54,4,2,3,423,Platinum,Becoming Loyal,3
565,104,10,12454.34,1,4,4,144,Bronze,Almost lost Customers,9
566,52,3,2893.23,2,1,1,211,Bronze,Almost lost Customers,9
567,60,4,1621.62,2,1,1,211,Bronze,Almost lost Customers,9
568,91,7,5025.95,1,3,2,132,Bronze,Almost lost Customers,9
569,98,4,7560.33,1,1,3,113,Bronze,Evasive Customers,10
570,35,6,6987.99,3,2,3,323,Gold,Potential Customers,5
571,72,3,3718.5299999999997,2,1,1,211,Bronze,Almost lost Customers,9
572,13,6,5372.65,4,2,2,422,Platinum,Becoming Loyal,3
573,105,2,2449.81,1,1,1,111,Bronze,Lost Customers,11
574,277,4,4757.79,1,1,2,112,Bronze,Evasive Customers,10
575,248,2,1998.31,1,1,1,111,Bronze,Lost Customers,11
576,7,6,9475.42,4,2,4,424,Platinum,Becoming Loyal,3
577,2,11,10515.0,4,4,4,444,Platinum,Platinum Customers,1
578,199,7,6301.1,1,3,3,133,Bronze,Almost lost Customers,9
579,52,9,10450.34,2,4,4,244,Silver,Losing Customers,7
580,24,5,4456.28,3,2,2,322,Gold,Late Bloomer,6
581,53,4,5597.1900000000005,2,1,2,212,Silver,High Risk Customers,8
582,149,4,4163.0599999999995,1,1,2,112,Bronze,Evasive Customers,10
583,31,4,4129.98,3,1,1,311,Silver,Late Bloomer,6
584,132,4,3399.5199999999995,1,1,1,111,Bronze,Lost Customers,11
585,97,7,8197.14,1,3,4,134,Bronze,Almost lost Customers,9
586,90,3,4165.02,1,1,2,112,Bronze,Evasive Customers,10
587,53,6,6833.56,2,2,3,223,Silver,High Risk Customers,8
588,19,5,6053.33,3,2,3,323,Gold,Potential Customers,5
589,10,3,3259.93,4,1,1,411,Gold,Recent Customers,4
590,43,12,14475.62,3,4,4,344,Gold,Recent Customers,4
591,221,2,1083.8,1,1,1,111,Bronze,Lost Customers,11
592,199,4,3192.94,1,1,1,111,Bronze,Lost Customers,11
593,1,6,5682.77,4,2,2,422,Platinum,Becoming Loyal,3
594,33,9,11996.12,3,4,4,344,Gold,Recent Customers,4
595,184,3,3268.42,1,1,1,111,Bronze,Lost Customers,11
596,85,3,4864.71,2,1,2,212,Silver,High Risk Customers,8
597,61,5,4299.400000000001,2,2,2,222,Silver,High Risk Customers,8
598,131,7,5976.1900000000005,1,3,2,132,Bronze,Almost lost Customers,9
599,115,5,7250.75,1,2,3,123,Bronze,Evasive Customers,10
600,206,3,3893.54,1,1,1,111,Bronze,Lost Customers,11
601,58,5,5216.139999999999,2,2,2,222,Silver,High Risk Customers,8
602,77,5,5591.28,2,2,2,222,Silver,High Risk Customers,8
603,49,7,8284.07,2,3,4,234,Silver,Losing Customers,7
604,69,6,8162.76,2,2,4,224,Silver,Losing Customers,7
605,2,8,9180.130000000001,4,4,4,444,Platinum,Platinum Customers,1
606,55,6,6229.09,2,2,3,223,Silver,High Risk Customers,8
607,58,10,12940.99,2,4,4,244,Silver,Losing Customers,7
608,85,8,9260.29,2,4,4,244,Silver,Losing Customers,7
609,36,4,3937.44,3,1,1,311,Silver,Late Bloomer,6
610,46,9,8135.95,2,4,4,244,Silver,Losing Customers,7
611,3,8,10622.380000000001,4,4,4,444,Platinum,Platinum Customers,1
612,1,5,5581.03,4,2,2,422,Platinum,Becoming Loyal,3
613,3,6,5898.85,4,2,2,422,Platinum,Becoming Loyal,3
614,18,9,8557.0,3,4,4,344,Gold,Recent Customers,4
615,42,4,6230.81,3,1,3,313,Gold,Late Bloomer,6
616,92,4,5439.8099999999995,1,1,2,112,Bronze,Evasive Customers,10
617,20,4,3343.8599999999997,3,1,1,311,Silver,Late Bloomer,6
618,308,2,2207.71,1,1,1,111,Bronze,Lost Customers,11
619,65,7,7042.71,2,3,3,233,Silver,Losing Customers,7
620,103,8,5422.25,1,4,2,142,Bronze,Almost lost Customers,9
621,2,9,11872.470000000001,4,4,4,444,Platinum,Platinum Customers,1
622,266,3,4498.0,1,1,2,112,Bronze,Evasive Customers,10
623,93,3,5060.18,1,1,2,112,Bronze,Evasive Customers,10
624,90,3,5079.93,1,1,2,112,Bronze,Evasive Customers,10
625,16,6,5688.67,4,2,2,422,Platinum,Becoming Loyal,3
626,54,9,8102.299999999999,2,4,3,243,Silver,Losing Customers,7
627,58,5,6786.53,2,2,3,223,Silver,High Risk Customers,8
628,54,5,5519.54,2,2,2,222,Silver,High Risk Customers,8
629,64,8,6490.53,2,4,3,243,Silver,Losing Customers,7
630,53,7,9406.55,2,3,4,234,Silver,Losing Customers,7
631,16,6,3211.98,4,2,1,421,Platinum,Becoming Loyal,3
632,41,3,3911.85,3,1,1,311,Silver,Late Bloomer,6
633,1,7,7054.02,4,3,3,433,Platinum,Very Loyal Customers,2
634,17,8,7951.04,4,4,3,443,Platinum,Very Loyal Customers,2
635,39,6,3988.82,3,2,1,321,Gold,Late Bloomer,6
636,19,7,7808.71,3,3,3,333,Gold,Potential Customers,5
637,7,13,13899.73,4,4,4,444,Platinum,Platinum Customers,1
638,60,8,10198.93,2,4,4,244,Silver,Losing Customers,7
639,8,6,5831.55,4,2,2,422,Platinum,Becoming Loyal,3
640,10,8,11141.29,4,4,4,444,Platinum,Platinum Customers,1
641,202,4,3853.34,1,1,1,111,Bronze,Lost Customers,11
642,24,7,5304.37,3,3,2,332,Gold,Potential Customers,5
643,197,4,5034.78,1,1,2,112,Bronze,Evasive Customers,10
644,157,3,1808.74,1,1,1,111,Bronze,Lost Customers,11
645,116,7,9008.59,1,3,4,134,Bronze,Almost lost Customers,9
646,110,4,4809.5199999999995,1,1,2,112,Bronze,Evasive Customers,10
647,42,9,10703.609999999999,3,4,4,344,Gold,Recent Customers,4
648,57,7,8410.93,2,3,4,234,Silver,Losing Customers,7
649,11,5,1718.19,4,2,1,421,Platinum,Becoming Loyal,3
650,50,6,7082.77,2,2,3,223,Silver,High Risk Customers,8
651,18,3,5028.17,3,1,2,312,Gold,Late Bloomer,6
652,5,9,10240.87,4,4,4,444,Platinum,Platinum Customers,1
653,37,5,4502.58,3,2,2,322,Gold,Late Bloomer,6
654,28,4,4666.55,3,1,2,312,Gold,Late Bloomer,6
655,51,6,8876.49,2,2,4,224,Silver,Losing Customers,7
656,10,8,8438.35,4,4,4,444,Platinum,Platinum Customers,1
657,76,6,6640.48,2,2,3,223,Silver,High Risk Customers,8
658,97,5,5305.31,1,2,2,122,Bronze,Evasive Customers,10
659,146,3,5140.610000000001,1,1,2,112,Bronze,Evasive Customers,10
660,12,4,5360.139999999999,4,1,2,412,Platinum,Recent Customers,4
661,34,6,5564.07,3,2,2,322,Gold,Late Bloomer,6
662,86,7,6635.87,2,3,3,233,Silver,Losing Customers,7
663,73,4,5447.21,2,1,2,212,Silver,High Risk Customers,8
664,84,5,3998.82,2,2,1,221,Silver,High Risk Customers,8
665,85,8,9143.6,2,4,4,244,Silver,Losing Customers,7
666,41,5,5173.84,3,2,2,322,Gold,Late Bloomer,6
667,19,5,5826.33,3,2,2,322,Gold,Late Bloomer,6
668,6,7,7399.77,4,3,3,433,Platinum,Very Loyal Customers,2
669,8,11,12187.939999999999,4,4,4,444,Platinum,Platinum Customers,1
670,116,4,4078.4,1,1,1,111,Bronze,Lost Customers,11
671,62,6,7450.68,2,2,3,223,Silver,High Risk Customers,8
672,50,3,4786.22,2,1,2,212,Silver,High Risk Customers,8
673,2,5,3435.2200000000003,4,2,1,421,Platinum,Becoming Loyal,3
674,115,6,6404.85,1,2,3,123,Bronze,Evasive Customers,10
675,0,3,4204.51,4,1,2,412,Platinum,Recent Customers,4
676,33,6,6739.82,3,2,3,323,Gold,Potential Customers,5
677,71,5,3703.87,2,2,1,221,Silver,High Risk Customers,8
678,94,4,3152.34,1,1,1,111,Bronze,Lost Customers,11
679,62,10,8300.07,2,4,4,244,Silver,Losing Customers,7
680,14,4,5597.05,4,1,2,412,Platinum,Recent Customers,4
681,7,6,5888.74,4,2,2,422,Platinum,Becoming Loyal,3
682,20,7,8280.35,3,3,4,334,Gold,Potential Customers,5
683,15,5,5616.71,4,2,2,422,Platinum,Becoming Loyal,3
684,42,8,6011.92,3,4,3,343,Gold,Potential Customers,5
685,102,6,9271.630000000001,1,2,4,124,Bronze,Almost lost Customers,9
686,37,5,4622.87,3,2,2,322,Gold,Late Bloomer,6
687,8,6,2828.68,4,2,1,421,Platinum,Becoming Loyal,3
688,81,4,5647.04,2,1,2,212,Silver,High Risk Customers,8
689,12,3,3614.25,4,1,1,411,Gold,Recent Customers,4
690,64,6,6516.74,2,2,3,223,Silver,High Risk Customers,8
691,39,8,9841.22,3,4,4,344,Gold,Recent Customers,4
692,50,9,8189.47,2,4,4,244,Silver,Losing Customers,7
693,10,5,6667.92,4,2,3,423,Platinum,Becoming Loyal,3
694,7,5,4359.78,4,2,2,422,Platinum,Becoming Loyal,3
695,16,8,10407.64,4,4,4,444,Platinum,Platinum Customers,1
696,21,6,3720.1,3,2,1,321,Gold,Late Bloomer,6
697,11,4,5888.76,4,1,2,412,Platinum,Recent Customers,4
698,76,3,3362.66,2,1,1,211,Bronze,Almost lost Customers,9
699,55,3,2655.81,2,1,1,211,Bronze,Almost lost Customers,9
700,106,8,7960.03,1,4,3,143,Bronze,Almost lost Customers,9
701,32,6,6285.29,3,2,3,323,Gold,Potential Customers,5
702,62,3,3825.6600000000003,2,1,1,211,Bronze,Almost lost Customers,9
703,1,5,7301.150000000001,4,2,3,423,Platinum,Becoming Loyal,3
704,10,10,10881.81,4,4,4,444,Platinum,Platinum Customers,1
705,11,4,2127.86,4,1,1,411,Gold,Recent Customers,4
706,30,6,10040.5,3,2,4,324,Gold,Potential Customers,5
707,44,6,7563.61,3,2,3,323,Gold,Potential Customers,5
708,175,3,3149.0299999999997,1,1,1,111,Bronze,Lost Customers,11
709,146,5,5948.8099999999995,1,2,2,122,Bronze,Evasive Customers,10
710,39,7,9823.81,3,3,4,334,Gold,Potential Customers,5
711,83,4,3784.83,2,1,1,211,Bronze,Almost lost Customers,9
712,61,8,9223.66,2,4,4,244,Silver,Losing Customers,7
713,255,4,4564.42,1,1,2,112,Bronze,Evasive Customers,10
714,59,10,10339.54,2,4,4,244,Silver,Losing Customers,7
715,158,3,4278.66,1,1,2,112,Bronze,Evasive Customers,10
716,12,6,6680.78,4,2,3,423,Platinum,Becoming Loyal,3
717,14,6,4696.91,4,2,2,422,Platinum,Becoming Loyal,3
718,34,8,6777.43,3,4,3,343,Gold,Potential Customers,5
719,11,8,10796.76,4,4,4,444,Platinum,Platinum Customers,1
720,20,10,13004.35,3,4,4,344,Gold,Recent Customers,4
721,4,7,8883.609999999999,4,3,4,434,Platinum,Very Loyal Customers,2
722,87,5,6548.61,1,2,3,123,Bronze,Evasive Customers,10
723,15,8,7012.59,4,4,3,443,Platinum,Very Loyal Customers,2
724,23,8,9812.699999999999,3,4,4,344,Gold,Recent Customers,4
725,3,11,13048.82,4,4,4,444,Platinum,Platinum Customers,1
726,54,3,5134.71,2,1,2,212,Silver,High Risk Customers,8
727,61,6,8768.09,2,2,4,224,Silver,Losing Customers,7
728,25,9,10919.45,3,4,4,344,Gold,Recent Customers,4
729,1,10,15826.0,4,4,4,444,Platinum,Platinum Customers,1
730,14,7,6529.49,4,3,3,433,Platinum,Very Loyal Customers,2
731,25,5,4442.07,3,2,2,322,Gold,Late Bloomer,6
732,64,5,6099.150000000001,2,2,3,223,Silver,High Risk Customers,8
733,46,10,14532.51,2,4,4,244,Silver,Losing Customers,7
734,89,3,3346.12,1,1,1,111,Bronze,Lost Customers,11
735,87,4,6814.03,1,1,3,113,Bronze,Evasive Customers,10
736,11,6,5999.719999999999,4,2,3,423,Platinum,Becoming Loyal,3
737,54,7,7386.14,2,3,3,233,Silver,Losing Customers,7
738,69,8,8764.37,2,4,4,244,Silver,Losing Customers,7
739,1,10,9430.63,4,4,4,444,Platinum,Platinum Customers,1
740,61,4,6155.53,2,1,3,213,Silver,High Risk Customers,8
741,148,5,3482.3,1,2,1,121,Bronze,Evasive Customers,10
742,10,6,6918.96,4,2,3,423,Platinum,Becoming Loyal,3
743,89,5,6065.4400000000005,1,2,3,123,Bronze,Evasive Customers,10
744,23,5,4149.55,3,2,1,321,Gold,Late Bloomer,6
745,11,4,2697.98,4,1,1,411,Gold,Recent Customers,4
746,43,6,4853.96,3,2,2,322,Gold,Late Bloomer,6
747,35,2,1801.98,3,1,1,311,Silver,Late Bloomer,6
748,46,9,8538.05,2,4,4,244,Silver,Losing Customers,7
749,80,9,7591.94,2,4,3,243,Silver,Losing Customers,7
750,58,6,7506.73,2,2,3,223,Silver,High Risk Customers,8
751,130,2,386.48,1,1,1,111,Bronze,Lost Customers,11
752,20,8,8004.32,3,4,3,343,Gold,Potential Customers,5
753,15,8,11935.380000000001,4,4,4,444,Platinum,Platinum Customers,1
754,210,2,814.03,1,1,1,111,Bronze,Lost Customers,11
755,95,3,2071.7799999999997,1,1,1,111,Bronze,Lost Customers,11
756,25,6,3859.17,3,2,1,321,Gold,Late Bloomer,6
757,72,5,3967.6,2,2,1,221,Silver,High Risk Customers,8
758,27,2,651.02,3,1,1,311,Silver,Late Bloomer,6
759,23,9,8217.14,3,4,4,344,Gold,Recent Customers,4
760,26,9,8569.289999999999,3,4,4,344,Gold,Recent Customers,4
761,145,5,6483.68,1,2,3,123,Bronze,Evasive Customers,10
762,85,5,3989.6800000000003,2,2,1,221,Silver,High Risk Customers,8
763,74,6,6989.88,2,2,3,223,Silver,High Risk Customers,8
764,79,3,3627.46,2,1,1,211,Bronze,Almost lost Customers,9
765,24,10,8794.98,3,4,4,344,Gold,Recent Customers,4
766,16,6,4962.24,4,2,2,422,Platinum,Becoming Loyal,3
767,42,5,6197.59,3,2,3,323,Gold,Potential Customers,5
768,5,9,9425.52,4,4,4,444,Platinum,Platinum Customers,1
769,19,8,9694.79,3,4,4,344,Gold,Recent Customers,4
770,49,6,6789.790000000001,2,2,3,223,Silver,High Risk Customers,8
771,124,6,5901.7,1,2,2,122,Bronze,Evasive Customers,10
772,2,6,8421.58,4,2,4,424,Platinum,Becoming Loyal,3
773,72,8,10334.68,2,4,4,244,Silver,Losing Customers,7
774,143,1,1311.44,1,1,1,111,Bronze,Lost Customers,11
775,58,7,6985.21,2,3,3,233,Silver,Losing Customers,7
776,13,9,9151.17,4,4,4,444,Platinum,Platinum Customers,1
777,27,6,5113.99,3,2,2,322,Gold,Late Bloomer,6
778,245,4,4581.54,1,1,2,112,Bronze,Evasive Customers,10
779,82,5,4372.34,2,2,2,222,Silver,High Risk Customers,8
780,88,3,3499.7200000000003,1,1,1,111,Bronze,Lost Customers,11
781,125,5,3763.4600000000005,1,2,1,121,Bronze,Evasive Customers,10
782,25,6,10216.48,3,2,4,324,Gold,Potential Customers,5
783,96,5,6170.6,1,2,3,123,Bronze,Evasive Customers,10
784,143,2,760.18,1,1,1,111,Bronze,Lost Customers,11
785,18,6,4304.54,3,2,2,322,Gold,Late Bloomer,6
786,9,7,7114.27,4,3,3,433,Platinum,Very Loyal Customers,2
787,75,10,11292.54,2,4,4,244,Silver,Losing Customers,7
788,39,7,8089.72,3,3,3,333,Gold,Potential Customers,5
789,4,8,4497.3,4,4,2,442,Platinum,Very Loyal Customers,2
790,14,8,9306.61,4,4,4,444,Platinum,Platinum Customers,1
791,123,6,6605.22,1,2,3,123,Bronze,Evasive Customers,10
792,17,6,6907.9,4,2,3,423,Platinum,Becoming Loyal,3
793,1,10,12116.11,4,4,4,444,Platinum,Platinum Customers,1
794,22,7,7832.74,3,3,3,333,Gold,Potential Customers,5
795,18,5,5980.89,3,2,2,322,Gold,Late Bloomer,6
796,6,7,6097.05,4,3,3,433,Platinum,Very Loyal Customers,2
797,21,4,4668.49,3,1,2,312,Gold,Late Bloomer,6
798,21,3,4285.05,3,1,2,312,Gold,Late Bloomer,6
799,10,11,14399.89,4,4,4,444,Platinum,Platinum Customers,1
800,85,6,6283.9,2,2,3,223,Silver,High Risk Customers,8
801,182,2,1074.8,1,1,1,111,Bronze,Lost Customers,11
802,95,6,7508.74,1,2,3,123,Bronze,Evasive Customers,10
803,66,6,3818.25,2,2,1,221,Silver,High Risk Customers,8
804,41,3,3480.5,3,1,1,311,Silver,Late Bloomer,6
805,122,6,6966.17,1,2,3,123,Bronze,Evasive Customers,10
806,31,4,4854.46,3,1,2,312,Gold,Late Bloomer,6
807,80,4,4367.13,2,1,2,212,Silver,High Risk Customers,8
808,123,3,3676.8199999999997,1,1,1,111,Bronze,Lost Customers,11
809,45,4,3653.47,2,1,1,211,Bronze,Almost lost Customers,9
